Gene	baseMean	log2FoldChange	lfcSE	pvalue	padj	threshold
ENSG00000115457	6.013298370435802	0.8590547980220935	0.21128939643937997	1.566049655629804e-6	1.304413470505944e-4	TRUE
ENSG00000139364	4.471870993958481	0.8497928336996462	0.22256614041750725	4.505919583210959e-6	3.2380961046927603e-4	TRUE
ENSG00000173068	3.7355987449298462	0.8241403775374512	0.22069609668040888	6.205000418507827e-6	4.2789432178942356e-4	TRUE
ENSG00000198586	45.66186767237144	0.82118191929039	0.11889491640129686	1.8493451284738686e-13	6.312739596045551e-11	TRUE
ENSG00000140105	6.662501519774566	0.8204133378570294	0.4498837610518266	0.001074719001423567	0.0267168283758051	TRUE
ENSG00000260314	6.489431802339364	0.7969705054723327	0.5329999423103372	0.0017196376065579083	0.037507878402462745	TRUE
ENSG00000152578	3.9077092904948687	0.7936521803165373	0.360269131296081	6.013155804929756e-4	0.01769474770700666	TRUE
ENSG00000149346	9.327931704969656	0.7906401108251181	0.29459462428328465	1.788001200848434e-4	0.007055886819764311	TRUE
ENSG00000111845	4.69178302583041	0.7871387769438122	0.3366244216362195	4.3943875078833775e-4	0.013677156090351026	TRUE
ENSG00000182718	22.673222453901893	0.7804274721996975	0.16441490546627008	7.08733982317875e-8	9.080069352536812e-6	TRUE
ENSG00000143156	19.61801327111865	0.7675490669133656	0.09003633483350756	7.02204259368365e-19	4.793948478707829e-16	TRUE
ENSG00000115461	7.733100633994767	0.7645543205512094	0.22969950762842822	2.766570267854164e-5	0.001522482481315751	TRUE
ENSG00000107551	5.648156547122144	0.7615826370400336	0.31385396767308277	3.633941449786623e-4	0.012404459138846637	TRUE
ENSG00000138131	12.071089924493092	0.7523641121958441	0.40209541716347785	0.0010836367002277185	0.0267168283758051	TRUE
ENSG00000176928	10.787244320111148	0.7512604305303066	0.26498862398511025	1.267784161955921e-4	0.0052139532973934175	TRUE
ENSG00000159692	17.09082643999357	0.7458513960928687	0.07619617245979941	7.295848067720345e-24	1.6602918252775597e-20	TRUE
ENSG00000132669	69.11404713556112	0.7214297109058465	0.10835645559949035	1.2119391481579818e-12	3.76086752930661e-10	TRUE
ENSG00000278963	5.3935079355311455	0.7186741386136688	0.17981887683029962	2.5609172581272477e-6	1.9867479683221274e-4	TRUE
ENSG00000106236	6.5940554919654275	0.7178097556380809	0.35394674654200403	9.011420693863765e-4	0.02431658856798732	TRUE
ENSG00000171943	9.156185284342794	0.7066908843193597	0.24911737067895848	1.3318803609449313e-4	0.00544475881686889	TRUE
ENSG00000105939	13.052463834114889	0.7030226022431578	0.13975124408892628	2.0428093624588678e-8	3.099168781668153e-6	TRUE
ENSG00000137692	10.422996194912463	0.6891857340220126	0.19620979161484256	1.5765326493903134e-5	9.524768493263425e-4	TRUE
ENSG00000128564	8.843719653034135	0.6850297382210447	0.14152041387046527	5.65014722706133e-8	7.417991369066866e-6	TRUE
ENSG00000141258	6.4487893190629615	0.6793514862790696	0.15094111750235087	3.087614786901185e-7	3.3458962143133954e-5	TRUE
ENSG00000185565	9.495584535665431	0.658265787774971	0.40890802011365107	0.0018947811439643718	0.03995718754428217	TRUE
ENSG00000138193	16.09412693894546	0.6432908753969195	0.186848562108609	2.121725664101694e-5	0.001225794980768251	TRUE
ENSG00000104343	15.691625422121929	0.641137010122938	0.18453737888159183	1.909816157523815e-5	0.0011337665136882682	TRUE
ENSG00000169914	5.12929754310795	0.636451513116448	0.4296742052298971	0.0023255856105091695	0.045754388942207784	TRUE
ENSG00000274080	5.004011578613464	0.6246651168249141	0.08420560814611887	9.949755072770615e-15	3.7737209934336105e-12	TRUE
ENSG00000196369	8.244684848332412	0.6227201007322284	0.2491510946041787	3.8185590921949517e-4	0.01247091961153389	TRUE
ENSG00000168917	5.7469607041035395	0.6213449976617448	0.277653063932841	7.130059587651611e-4	0.019949556067580962	TRUE
ENSG00000029993	8.615786431074635	0.6082770881917022	0.27173409651104596	7.096587751082879e-4	0.019949556067580962	TRUE
ENSG00000162461	4.245901014999231	0.6041307414514357	0.4624921827575092	0.0030514242234223918	0.056000196702431906	FALSE
ENSG00000260257	23.718278550296642	0.5961023357032852	0.15968208299248865	8.0963907028776e-6	5.527405932854537e-4	TRUE
ENSG00000058335	5.73079527451176	0.5933508813812292	0.3959342010135569	1.161399441378337e-5	7.410162604009258e-4	TRUE
ENSG00000210196	18.336940921303444	0.5847341955489185	0.09787383601746177	1.2676951014360037e-10	2.8848514858345323e-8	TRUE
ENSG00000136603	20.181943692075414	0.5836143903992445	0.18809736608391373	7.450030846587389e-5	0.0034335011316007002	TRUE
ENSG00000041880	3.9168977777552585	0.5781491514871313	0.14347641009628948	3.150558872803057e-6	2.4167264522052215e-4	TRUE
ENSG00000186868	3.9012354025787745	0.5713565421281204	0.2757631166967488	0.0011653432421228618	0.027720551616629886	TRUE
ENSG00000189283	7.214558009173812	0.5675247643355452	0.3200351583512492	0.0018956063410002833	0.03995718754428217	TRUE
ENSG00000117335	38.974264113987076	0.5648726834392878	0.10946889710691729	1.2425573828513585e-8	1.9727765704014474e-6	TRUE
ENSG00000143401	30.643634764178852	0.5637915249224095	0.14371390133037626	4.283263838604783e-6	3.1442841103392316e-4	TRUE
ENSG00000101166	26.100532152626872	0.5609400055110983	0.12531369324923328	3.645418116930835e-7	3.739154347452394e-5	TRUE
ENSG00000152558	7.469760353902202	0.5585963702065949	0.2852739534548154	0.0013948322444255065	0.032277705965085446	TRUE
ENSG00000148483	7.839606549290446	0.5562178578502224	0.16735265482363648	3.9529954278357304e-5	0.002029105247055228	TRUE
ENSG00000113231	5.014107223456474	0.5434779663072553	0.30924235902968106	0.0020746262977162254	0.042316452283650205	TRUE
ENSG00000113790	6.455179335542258	0.5428962212103554	0.49792603708212246	0.00408876587549703	0.06747275605803653	FALSE
ENSG00000086619	38.569062257602035	0.5358317002517833	0.11123257237142439	7.781158016874745e-8	9.65853923294616e-6	TRUE
ENSG00000169439	9.938642364371207	0.5323114490718337	0.25542182051075146	0.0011631251579466916	0.027720551616629886	TRUE
ENSG00000131732	7.928595720435788	0.5305480032910591	0.20562227505524933	3.757385509988055e-4	0.01247091961153389	TRUE
ENSG00000169116	23.06464343358535	0.5287431163553765	0.09527122226852919	1.5984173206908348e-9	3.117827156673237e-7	TRUE
ENSG00000115263	126.28332397562066	0.5259335610467502	0.16587251128769862	6.596933117503624e-5	0.003127587666194253	TRUE
ENSG00000133027	25.57065933708623	0.5246111061541969	0.14500838189183393	1.4056722097932127e-5	8.713531010129106e-4	TRUE
ENSG00000101493	12.481877436227505	0.5244720784399963	0.2142511270892866	5.299716965086987e-4	0.016009366248074718	TRUE
ENSG00000139209	18.294552909374094	0.5240416661265583	0.24810709215138066	0.0011095930399286015	0.02705425601283058	TRUE
ENSG00000265808	46.448031259954966	0.5169688054106488	0.09624505127238851	4.485200174831377e-9	8.058016208835215e-7	TRUE
ENSG00000143469	19.19051531079915	0.5159753458740908	0.18683338120694049	2.375400157002166e-4	0.008861670421778026	TRUE
ENSG00000012660	7.2208041566981915	0.5044976009383666	0.26400594955674667	0.0017414932970962415	0.037863613819350446	TRUE
ENSG00000151240	5.874669120228271	0.4986102258631964	0.28713859487893545	0.002399300191679107	0.04666673050881272	TRUE
ENSG00000134824	5.033707463224345	0.4980998802719664	0.13048811988824147	8.467333392778991e-6	5.723414363614077e-4	TRUE
ENSG00000177683	19.2976215468135	0.4971559237439743	0.1405001766244025	2.056197371236777e-5	0.0011997999532849125	TRUE
ENSG00000123427	4.983387033987021	0.4931540690057969	0.4820969121364846	0.00481209306129337	0.0744946923570291	FALSE
ENSG00000173786	16.44724649319465	0.48895713589276135	0.1516436353872498	6.34274457370986e-5	0.0030710579577813628	TRUE
ENSG00000128791	4.413222024268295	0.4826259554927046	0.41786236368336455	0.004712447154480893	0.0732844572292507	FALSE
ENSG00000176623	8.439554371207853	0.48058089438336554	0.28258775378501866	0.0026312006474111635	0.05045844612324723	FALSE
ENSG00000114315	4.49610648259025	0.47998502667550874	0.30016264782103674	0.003128043370844173	0.05705803573202803	FALSE
ENSG00000079102	12.418770930030616	0.4768315253092647	0.2113072127321723	9.355809563229283e-4	0.024756632514793146	TRUE
ENSG00000152254	29.056304273023983	0.47442637134996785	0.2512497455820971	0.0019236009490053922	0.04028350821736139	TRUE
ENSG00000134285	8.375772491363	0.4740876250765956	0.2693305369271369	0.002466705507772256	0.04778167601716516	TRUE
ENSG00000171862	57.59466974304908	0.47384867848519724	0.11401132499453602	1.8597838595533336e-6	1.4763656289733265e-4	TRUE
ENSG00000143333	4.6941281131491195	0.4693319424616634	0.15017063575674153	1.0478265727062995e-4	0.00462884651843136	TRUE
ENSG00000109572	13.831808904354363	0.46799296838290777	0.1760622225550108	3.6987605370409927e-4	0.012439132111516678	TRUE
ENSG00000102580	31.68175630684945	0.4631975516716207	0.11849544376906913	5.468443566722454e-6	3.848769508248886e-4	TRUE
ENSG00000178035	5.348681988364919	0.4625678534359668	0.2648008096256308	0.0026847363528522956	0.05134088257961519	FALSE
ENSG00000197822	14.56086934948278	0.45924850392241173	0.17283571328465663	3.7797419518377084e-4	0.01247091961153389	TRUE
ENSG00000095981	6.47217603628111	0.4556806522408536	0.2808303320545512	0.0032364716069345307	0.05829918643942491	FALSE
ENSG00000210077	12.487546974172544	0.4552356450373604	0.09366272660866432	8.394006005146803e-8	1.0233192678060219e-5	TRUE
ENSG00000213965	10.985933401708099	0.45035312049366216	0.20488373017018544	0.0011801762823240743	0.027975914859119634	TRUE
ENSG00000112419	21.09579528950783	0.44928970054112993	0.17318895580249768	4.518535377356469e-4	0.013958389602358649	TRUE
ENSG00000133884	8.131837842631498	0.44714186978335113	0.1665923848781157	3.73427072459724e-4	0.01247091961153389	TRUE
ENSG00000136371	4.159103746972576	0.4469609936140376	0.28494413029126264	0.0036938646992158253	0.06288781621333277	FALSE
ENSG00000070081	20.997234178946893	0.4462531352215529	0.09766540391184152	3.3536006046551466e-7	3.522312511997029e-5	TRUE
ENSG00000124193	66.57341046307964	0.4461314627530958	0.10638257979218536	1.7485750170767683e-6	1.4211335287598925e-4	TRUE
ENSG00000170584	16.772776042450086	0.44535224401406415	0.22009677990565987	0.0016774305118800786	0.03694134872453322	TRUE
ENSG00000168264	23.43839197622799	0.44449548240340636	0.1491745540372694	1.5465496168333214e-4	0.0062475113811367375	TRUE
ENSG00000165092	70.27309808811593	0.43875637178709126	0.13477504411650745	6.434015134180305e-5	0.0030922308887044226	TRUE
ENSG00000002586	40.97696181811117	0.43870092070702327	0.08879035826110078	5.3710855478642384e-8	7.341954070257066e-6	TRUE
ENSG00000053524	7.396182091309995	0.43626391288224803	0.14541132836054957	1.6263117652915904e-4	0.006492883287512098	TRUE
ENSG00000283958	5.6865837180417245	0.43584018339334396	0.10750626313953963	3.978953449246944e-6	2.952642956305314e-4	TRUE
ENSG00000132640	8.704595374521814	0.4346052045140361	0.2991050394619909	0.004207321461426867	0.06774382928575759	FALSE
ENSG00000175387	29.682407449667313	0.43391603472081636	0.17763275847722104	7.031711184220489e-4	0.019919291391980613	TRUE
ENSG00000130413	7.298703332800752	0.43382264222478556	0.18686972630505347	9.864831887175726e-4	0.02533587321898746	TRUE
ENSG00000040341	9.058472942904691	0.4322530989064751	0.21252884104410638	0.0017551985499214664	0.037920064874410915	TRUE
ENSG00000003989	20.847456230947923	0.42993215225036796	0.15280458699602234	2.671600054106267e-4	0.009650271729832531	TRUE
ENSG00000182220	29.90734604207301	0.4299020013949794	0.132404027571966	6.878528005039342e-5	0.003238600737269213	TRUE
ENSG00000165995	21.075040124456713	0.42826372972475735	0.14651951644160352	1.9579999284374282e-4	0.007552127407594532	TRUE
ENSG00000168300	17.785317749443163	0.42818626895507383	0.11989487454552566	2.193282506635921e-5	0.0012374826175870605	TRUE
ENSG00000273032	3.766093928565341	0.42668918415779195	0.1734854941831653	7.988349569279728e-4	0.021990509076400284	TRUE
ENSG00000210154	5.171901844999207	0.4233510131209907	0.08978473019546739	2.242674632482257e-7	2.5950406298231134e-5	TRUE
ENSG00000106701	5.606612687050979	0.42174731070981336	0.32745635507728266	0.005319911481341098	0.07989832887980225	FALSE
ENSG00000133103	10.257107752346208	0.42079667454392455	0.3938009589154061	0.005913435814110413	0.08589580064453572	FALSE
ENSG00000100095	12.90793015144457	0.42015222830839866	0.21827377222944608	0.0022519048010966013	0.04485238001172088	TRUE
ENSG00000090060	30.04284673969123	0.41519597324839286	0.1410805511561526	1.9259231863668374e-4	0.0075133014819008005	TRUE
ENSG00000091986	6.5503822542115415	0.4109797056254627	0.11575249846122855	2.9028383555777245e-5	0.001572831543930883	TRUE
ENSG00000120594	3.8520412064864518	0.4102882355549165	0.2019084647245827	0.002092224140179837	0.04238461188429599	TRUE
ENSG00000161281	5.3605665246122225	0.4052800287800637	0.29304166067644577	0.005209332731053117	0.07885612983348032	FALSE
ENSG00000131089	9.81703552790229	0.40393959515670086	0.19179961212538402	0.0016985845765111424	0.037167425973851184	TRUE
ENSG00000231925	22.006149207422897	0.4036874669782554	0.1300826710180216	1.2452846066867183e-4	0.005186022908696778	TRUE
ENSG00000144445	5.2835958974961	0.4033592352687042	0.28427829581487674	0.005140500231005862	0.078135699084974225	FALSE
ENSG00000180398	14.696982329334633	0.4017839933373002	0.1401447154211468	2.6441037693103887e-4	0.00960175342185214	TRUE
ENSG00000109133	37.433783164205984	0.3996406343033693	0.1391736763434877	2.493880692596434e-4	0.009218061328054914	TRUE
ENSG00000121542	7.362691093575858	0.39939443166956057	0.3212978645526599	0.006080524184745628	0.0872095348934	FALSE
ENSG00000155008	12.26676231161965	0.3991881522287923	0.1463859697885826	3.6752046602152425e-4	0.012439132111516678	TRUE
ENSG00000231500	31.89826763848206	0.39522120714364567	0.06487184672048786	9.862609923499054e-11	2.321794411990622e-8	TRUE
ENSG00000148943	18.690809700178217	0.3934898293359219	0.14479139803135685	4.113309094581819e-4	0.013061191250562827	TRUE
ENSG00000072310	5.162996099065532	0.39175029040607806	0.1559761615978678	7.69525461017136e-4	0.021443062540261175	TRUE
ENSG00000139921	12.248960126645006	0.39038260720617807	0.1617794950782617	9.296343786039726e-4	0.024756632514793146	TRUE
ENSG00000142751	4.968619823860687	0.38607248246054066	0.2663658785133073	0.005428535841504066	0.08110120105008747	FALSE
ENSG00000091513	8.291003677302045	0.3855465463165311	0.10596803998726702	2.1492988311873008e-5	0.001225794980768251	TRUE
ENSG00000173272	7.9673352927025425	0.3844742394126411	0.07758859009776811	7.182126044192e-8	9.080069352536812e-6	TRUE
ENSG00000164733	21.34129896332313	0.38433889876732297	0.11781768482797306	7.965817900067599e-5	0.003601499258527252	TRUE
ENSG00000164253	7.820915733351367	0.3831301901960324	0.2830724206593613	0.005994918550872406	0.08652708022580531	FALSE
ENSG00000116830	5.497639237549707	0.3823284062683051	0.5254657809935348	3.243516958019142e-5	0.0017165496335191227	TRUE
ENSG00000152082	8.750773812714451	0.38228034050174947	0.060976046944120704	4.324943646840683e-11	1.1356303952685134e-8	TRUE
ENSG00000198682	26.032046640119496	0.3816979483914015	0.1772199585830678	0.001670030968498831	0.036897415604988736	TRUE
ENSG00000267575	4.608462445160445	0.3810259838450413	0.2238176682813098	0.004057089238829933	0.06743025449168419	FALSE
ENSG00000117748	6.821129100787293	0.38095576996425096	0.2165633346488313	0.00363670605114708	0.062225043135792274	FALSE
ENSG00000148180	10.358080482778883	0.37894157688369967	0.22421063851851597	0.004014792014679777	0.06701463345774777	FALSE
ENSG00000137154	37.848340085536535	0.3773323204842478	0.06133037677329816	5.985040962307362e-11	1.4915641948285837e-8	TRUE
ENSG00000223387	5.073521218179942	0.3750121053320541	0.18735349541226962	0.0024972702011317066	0.048024968065144114	TRUE
ENSG00000182836	11.640714583345027	0.3746260230524638	0.15755506084076584	0.0010398981257791911	0.02618789805335188	TRUE
ENSG00000277443	35.2249298688042	0.37323419060937413	0.09949616840297762	1.4167305436126127e-5	8.713531010129106e-4	TRUE
ENSG00000140443	32.52556256561223	0.3724031454386287	0.2315146492312277	0.004492183233246114	0.07115576550666176	FALSE
ENSG00000227051	8.964041279829846	0.36874579618006076	0.2679300986009946	0.006266466770029865	0.08891364656968914	FALSE
ENSG00000183684	5.23584540873847	0.368617179337549	0.09412507283361025	9.175103530681374e-6	6.141022725878602e-4	TRUE
ENSG00000062725	7.5328457472977295	0.36773789847056926	0.2022969852147373	0.0035503258188598515	0.06139620353408276	FALSE
ENSG00000140332	5.056726296752157	0.3666423047532737	0.28536984944093036	0.006913152820493735	0.09386617548832389	FALSE
ENSG00000052802	11.417576717627174	0.3652905972592091	0.2044836193909793	0.003652785067924725	0.06234390914680524	FALSE
ENSG00000163319	11.45360059085034	0.3647643071578709	0.17761860804243462	0.0023359701045204176	0.04582663190678417	TRUE
ENSG00000163359	5.444267747415064	0.3629590401629242	0.21029951170803324	0.0042940181235425695	0.06838547881620716	FALSE
ENSG00000102007	9.39102436234901	0.36157421628596986	0.14860580329171	0.001043373117110255	0.02618789805335188	TRUE
ENSG00000281383	3.8523856951653084	0.3607731008928166	0.15930324949848365	0.0016226854464741977	0.03608493010775032	TRUE
ENSG00000018236	20.025591294850102	0.36053522448145475	0.1876064110444492	0.0029478580358066157	0.054836585314582464	FALSE
ENSG00000152270	13.097859883280949	0.35861744102786003	0.17700665236469112	0.0024843290944098484	0.047911058552361684	TRUE
ENSG00000162695	12.00155086121473	0.3536843602493513	0.17820964843307877	0.002771894404258341	0.052565897494088035	FALSE
ENSG00000173542	27.76272698724525	0.35289462724109893	0.14464826593410582	0.0010082406257191558	0.025588322497340808	TRUE
ENSG00000108370	9.40746407532918	0.3516200485847232	0.14277307765122513	0.001006816149260262	0.025588322497340808	TRUE
ENSG00000123600	7.14950515407444	0.35067727154308226	0.18393976293235254	0.0033485452681422997	0.05994602201930244	FALSE
ENSG00000166435	7.661359769362364	0.35047463126679557	0.2139565898572363	0.005087189405262271	0.07813325289350247	FALSE
ENSG00000168243	11.399354597220526	0.3482902489085906	0.16721499523668415	0.0023219452223283703	0.045754388942207784	TRUE
ENSG00000139117	17.13861040766125	0.34739590236505724	0.293143334311075	0.007888132279786415	0.10183837630051691	FALSE
ENSG00000168092	31.917661701697927	0.3441022868286342	0.12237665360982528	3.9038290282114563e-4	0.01251241350967118	TRUE
ENSG00000009950	9.053101867542377	0.3413999741720226	0.10510453290023371	1.0795166895630757e-4	0.004694178623979055	TRUE
ENSG00000064225	6.048004901758407	0.3406406108517466	0.36961801113772386	0.009282251604591694	0.11356618585044355	FALSE
ENSG00000114902	22.31734846234597	0.3400865934504042	0.0927282854634629	2.308011675566037e-5	0.0012915406318925683	TRUE
ENSG00000196792	19.590755973696062	0.3400290838765655	0.13678529720931387	9.713682555531233e-4	0.02531462697518381	TRUE
ENSG00000176641	4.874372249491074	0.33971490087909795	0.22195938701017984	0.00626506965140014	0.08891364656968914	FALSE
ENSG00000116199	5.6110964752460815	0.33690997294599234	0.21810755665291662	0.006303530824627149	0.08891364656968914	FALSE
ENSG00000264019	6.614937962501806	0.33689555762928186	0.24919395753759407	0.007669765508969383	0.10030936614891568	FALSE
ENSG00000211445	44.27163869148083	0.3366133801347318	0.1794102560787366	0.003613377958021912	0.06198298922679153	FALSE
ENSG00000196391	4.378507447068949	0.33637429425288423	0.16528099163194862	0.0029432702449121977	0.054836585314582464	FALSE
ENSG00000075239	12.360098598111257	0.3356629633266175	0.1323841910110442	8.998369488910611e-4	0.02431658856798732	TRUE
ENSG00000140563	4.385709544330562	0.3351756973610666	0.3116097156846629	0.009435377172486282	0.11392565825753478	FALSE
ENSG00000178927	3.7280549953513433	0.33466144636534106	0.21254346738389912	0.006454448894111272	0.0895890514575927	FALSE
ENSG00000144566	6.342763718823956	0.334309845819499	0.4248074135878499	0.009671403869885095	0.11563712473868232	FALSE
ENSG00000180817	15.27198205372278	0.33411947391906915	0.09955428428807528	7.493652682122518e-5	0.0034335011316007002	TRUE
ENSG00000087088	5.29461405092721	0.33324369883497323	0.10043974827113436	9.453746248269345e-5	0.004218348080845413	TRUE
ENSG00000146433	6.740646191358779	0.33205476086998814	0.2190780982676381	0.006694439013070684	0.0919091469328515	FALSE
ENSG00000104866	5.4255815051792196	0.3306503774517254	0.21025023204226814	0.006397725552808824	0.08928426696184459	FALSE
ENSG00000127483	14.242916890852857	0.3301539864980797	0.11699117351223313	4.2304241207049436e-4	0.013309265194494308	TRUE
ENSG00000170348	30.095515366011057	0.32913742279972186	0.13127386123996487	9.700339405532717e-4	0.02531462697518381	TRUE
ENSG00000120802	4.350931392984714	0.32831735916927496	0.28755487877804337	0.009575397582316344	0.11509021002548182	FALSE
ENSG00000137509	13.925903728215651	0.3272421564414433	0.22673062818675538	0.0073071144340789125	0.0970538331545851	FALSE
ENSG00000100243	7.0201263381012575	0.32723432338383196	0.1332530878318326	0.0011870701600286552	0.028041965337424323	TRUE
ENSG00000240694	11.292109349819347	0.3261157378767023	0.20667060452757913	0.006272847701172012	0.08891364656968914	FALSE
ENSG00000198208	5.562622839750566	0.32572165561733324	0.18757187707254444	0.00515029509129023	0.078135699084974225	FALSE
ENSG00000158122	13.776760113420812	0.3249987192553711	0.1206534922620214	6.170956578112457e-4	0.018003897674689635	TRUE
ENSG00000104964	6.0496979924983165	0.3246165581648514	0.15800493366574414	0.0029594560281038813	0.05490273452137282	FALSE
ENSG00000170561	7.101306257234505	0.3231795381867527	0.31275122067348476	0.01016782431611276	0.11927102509639485	FALSE
ENSG00000111885	19.712617700963115	0.3206083581174017	0.1437512852310709	0.0020092131510868667	0.041440780007462354	TRUE
ENSG00000165527	14.884580498453447	0.31986829215750473	0.17345642333148312	0.004295734430156106	0.06838547881620716	FALSE
ENSG00000109472	102.12428172593003	0.3186086162294375	0.058784333192507476	6.364578917812875e-9	1.0862745067977125e-6	TRUE
ENSG00000269893	7.22476308645451	0.31833728014273255	0.11908375730053214	7.109489123524993e-4	0.019949556067580962	TRUE
ENSG00000198380	18.38115578727101	0.3176943203572996	0.1457405488812026	0.0022768046441531764	0.0451853061210283	TRUE
ENSG00000143153	18.948411628492135	0.3170107046767665	0.09258694646111046	6.477061917163212e-5	0.0030922308887044226	TRUE
ENSG00000122417	18.908315841584205	0.3166363765857665	0.17540077331541934	0.004705585148155899	0.0732844572292507	FALSE
ENSG00000139644	58.7857523888792	0.31659586868988326	0.08845364653570316	3.6921297010230335e-5	0.0019095582930972917	TRUE
ENSG00000149485	9.180236427022104	0.3134456704013343	0.1867524365532023	0.0059089881353890155	0.08589580064453572	FALSE
ENSG00000274253	4.7610322104404945	0.31276140277703096	0.21717424001742322	0.008419588860887181	0.10644543176532738	FALSE
ENSG00000213639	116.7416908950813	0.31099141724118595	0.05419551058827004	1.1736281894057206e-9	2.503862390335267e-7	TRUE
ENSG00000122884	5.670036023288991	0.31066067015758786	0.34995201321476077	0.011092723849675929	0.1255887657076908	FALSE
ENSG00000224032	7.259620611132599	0.3104295326475193	0.3150808413932439	0.011244696522945113	0.12633607448663617	FALSE
ENSG00000180251	4.559711995150771	0.3103244131600285	0.11027874347201162	5.460958818241834e-4	0.016351739408832017	TRUE
ENSG00000174606	5.426961751731283	0.3101916243326526	0.18432528095549264	0.006034915775704859	0.086920611815901	FALSE
ENSG00000103024	3.9625913189951754	0.30879672992010465	0.26666523768826456	0.010839402968328653	0.12354024050881421	FALSE
ENSG00000267646	3.913718804850091	0.3074980838471622	0.11999443179140384	0.0011301667683339292	0.027438295549385885	TRUE
ENSG00000198791	34.69503770636563	0.3045280363505986	0.1617214779004103	0.00441830730460573	0.07014833481056586	FALSE
ENSG00000101109	8.240434989807387	0.30421312150184	0.22213912131409597	0.009371162325589088	0.11363574635310249	FALSE
ENSG00000144867	18.300048438019797	0.3040049339588924	0.16453012339830433	0.0048107112997817815	0.0744946923570291	FALSE
ENSG00000163754	15.096057091599112	0.30357178132442253	0.41420660824340205	0.010785131291870014	0.12319813328470268	FALSE
ENSG00000189180	12.771812238117512	0.3012835339759847	0.2815504530117823	0.011317418624241881	0.12666232286508086	FALSE
ENSG00000169410	4.0648696329495175	0.2993819542998733	0.7942114477811458	0.008632111150963804	0.10813105105987135	FALSE
ENSG00000261609	7.768097882222452	0.2993542454915383	0.14228803954760974	0.003130416894317908	0.05705803573202803	FALSE
ENSG00000118971	13.030063637065789	0.2988739425529808	0.22455607394076008	0.009841453468563017	0.11684800492152994	FALSE
